"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","QFCD3MCX","QFCD_MCX"
"20151","02838674",23,0,"1",.,"A"
"20151","02838684",28,0,"1",.,"A"
"20151","02838754",47,0,"1",.,"A"
"20151","02838764",25,0,"1",.,"A"
"20151","02838824",47,0,"1",.,"A"
"20151","02838844",33,0,"1",.,"A"
"20151","02838894",7,0,"1",.,"A"
"20151","02838904",14,0,"1",0,"D"
"20151","02838934",20,0,"1",.,"A"
"20151","02838954",34,0,"1",25,"D"
"20151","02838964",13,0,"1",30,"D"
"20151","02839004",48,0,"1",.,"A"
"20151","02839094",36,0,"1",.,"A"
"20151","02839104",13,0,"1",.,"A"
"20151","02839134",10,0,"1",.,"A"
"20151","02839254",41,0,"1",.,"A"
"20151","02839264",50,0,"1",.,"A"
"20151","02839314",48,0,"1",.,"A"
"20151","02839364",16,0,"1",.,"A"
"20151","02839404",10,0,"1",.,"A"
"20151","02839474",10,0,"1",.,"A"
"20151","02839524",41,0,"1",.,"A"
"20151","02839544",69,0,"1",.,"A"
"20151","02839584",32,0,"1",.,"A"
"20151","02839594",44,0,"1",.,"A"
"20151","02839644",21,0,"1",.,"A"
"20151","02839654",42,0,"1",.,"A"
"20151","02839684",25,0,"1",.,"A"
"20151","02839714",18,0,"1",.,"A"
"20151","02839894",25,0,"1",.,"A"
"20151","02839984",43,0,"1",.,"A"
"20151","02840034",6,0,"1",.,"A"
"20151","02840084",20,0,"1",.,"A"
"20151","02840154",8,0,"1",.,"A"
"20151","02840174",47,0,"1",.,"A"
"20151","02840224",94,0,"1",.,"A"
"20151","02840254",26,0,"1",.,"A"
"20151","02840274",57,0,"1",.,"A"
"20151","02840294",34,0,"1",.,"A"
"20151","02840305",25,0,"1",.,"A"
"20151","02840324",11,0,"1",.,"A"
"20151","02840354",48,0,"1",.,"A"
"20151","02840424",13,0,"1",.,"A"
"20151","02840444",16,0,"1",.,"A"
"20151","02840474",11,0,"1",.,"A"
"20151","02840574",38,0,"1",.,"A"
"20151","02840594",22,0,"1",.,"A"
"20151","02840644",36,0,"1",.,"A"
"20151","02840694",39,0,"1",.,"A"
"20151","02840714",17,0,"1",.,"A"
"20151","02840744",25,0,"1",.,"A"
"20151","02840844",59,0,"1",40,"D"
"20151","02840874",39,0,"1",.,"A"
"20151","02840894",10,0,"1",.,"A"
"20151","02840924",18,0,"1",.,"A"
"20151","02840944",23,0,"1",.,"A"
"20151","02840984",20,0,"1",.,"A"
"20151","02841014",23,0,"1",.,"A"
"20151","02841024",29,0,"1",.,"A"
"20151","02841074",39,0,"1",.,"A"
"20151","02841084",9,0,"1",.,"A"
"20151","02841094",90,0,"1",.,"A"
"20151","02841124",29,0,"1",.,"A"
"20151","02841134",12,0,"1",.,"A"
"20151","02841174",22,0,"1",.,"A"
"20151","02841214",38,0,"1",.,"A"
"20151","02841244",38,0,"1",.,"A"
"20151","02841304",26,0,"1",.,"A"
"20151","02841324",34,0,"1",.,"A"
"20151","02841354",53,0,"1",.,"A"
"20151","02841444",23,0,"1",.,"A"
"20151","02841484",77,0,"1",.,"A"
"20151","02841504",21,0,"1",.,"A"
"20151","02841524",61,0,"1",.,"A"
"20151","02841534",38,0,"1",.,"A"
"20151","02841604",8,0,"1",.,"A"
"20151","02841624",12,0,"1",.,"A"
"20151","02841654",12,0,"1",.,"A"
"20151","02841664",15,0,"1",.,"A"
"20151","02841684",26,0,"1",.,"A"
"20151","02841704",30,0,"1",.,"A"
"20151","02841724",45,0,"1",.,"A"
"20151","02841784",21,0,"1",.,"A"
"20151","02841804",28,0,"1",.,"A"
"20151","02841854",38,0,"1",.,"A"
"20151","02841934",30,0,"1",.,"A"
"20151","02841964",63,0,"1",.,"A"
"20151","02841984",34,0,"1",.,"A"
"20151","02841994",40,0,"1",.,"A"
"20151","02842044",27,0,"1",.,"A"
"20151","02842114",14,0,"1",30,"D"
"20151","02842154",34,0,"1",.,"A"
"20151","02842184",25,0,"1",.,"A"
"20151","02842254",39,0,"1",.,"A"
"20151","02842264",22,0,"1",.,"A"
"20151","02842284",58,0,"1",75,"D"
"20151","02842294",27,0,"1",.,"A"
"20151","02842334",45,0,"1",20,"D"
"20151","02842354",12,0,"1",.,"A"
"20151","02842384",31,0,"1",15,"D"
"20151","02842404",57,0,"1",.,"A"
"20151","02842414",24,0,"1",.,"A"
"20151","02842434",40,0,"1",.,"A"
"20151","02842474",11,0,"1",.,"A"
"20151","02842494",25,0,"1",30,"D"
"20151","02842584",49,0,"1",.,"A"
"20151","02842624",34,0,"1",.,"A"
"20151","02842634",52,0,"1",.,"A"
"20151","02842664",31,0,"1",.,"A"
"20151","02842694",13,0,"1",.,"A"
"20151","02842704",31,0,"1",.,"A"
"20151","02842724",28,0,"1",.,"A"
"20151","02842734",40,0,"1",.,"A"
"20151","02842794",37,0,"1",.,"A"
"20151","02842804",24,0,"1",.,"A"
"20151","02842824",25,0,"1",.,"A"
"20151","02842844",27,0,"1",.,"A"
"20151","02842854",47,0,"1",.,"A"
"20151","02842924",23,0,"1",.,"A"
"20151","02843004",32,0,"1",.,"A"
"20151","02843025",19,0,"1",.,"A"
"20151","02843074",21,0,"1",.,"A"
"20151","02843094",33,0,"1",.,"A"
"20151","02843124",34,0,"1",.,"A"
"20151","02843134",13,0,"1",.,"A"
"20151","02843174",23,0,"1",.,"A"
"20151","02843194",15,0,"1",.,"A"
"20151","02843204",39,0,"1",.,"A"
"20151","02843264",18,0,"1",.,"A"
"20151","02843324",20,0,"1",.,"A"
"20151","02843364",29,0,"1",.,"A"
"20151","02843464",49,0,"1",.,"A"
"20151","02843504",55,0,"1",.,"A"
"20151","02843614",58,0,"1",.,"A"
"20151","02843644",50,0,"1",.,"A"
"20151","02843684",14,0,"1",.,"A"
"20151","02843714",20,0,"1",.,"A"
"20151","02843764",29,0,"1",.,"A"
"20151","02843794",15,0,"1",.,"A"
"20151","02843814",19,0,"1",.,"A"
"20151","02843914",23,0,"1",.,"A"
"20151","02843924",36,0,"1",.,"A"
"20151","02843944",122,0,"1",.,"A"
"20151","02843974",27,0,"1",.,"A"
"20151","02844014",34,0,"1",.,"A"
"20151","02844074",24,0,"1",.,"A"
"20151","02844084",21,0,"1",.,"A"
"20151","02844104",27,0,"1",.,"A"
"20151","02844134",34,0,"1",.,"A"
"20151","02844144",27,0,"1",.,"A"
"20151","02844154",30,0,"1",10,"D"
"20151","02844164",26,0,"1",.,"A"
"20151","02844174",20,0,"1",.,"A"
"20151","02844184",63,0,"1",.,"A"
"20151","02844194",44,0,"1",.,"A"
"20151","02844214",30,0,"1",.,"A"
"20151","02844224",15,0,"1",.,"A"
"20151","02844274",54,0,"1",.,"A"
"20151","02844324",47,0,"1",.,"A"
"20151","02844334",36,0,"1",.,"A"
"20151","02844344",31,0,"1",10,"D"
"20151","02844354",79,0,"1",.,"A"
"20151","02844364",17,0,"1",.,"A"
"20151","02844374",20,0,"1",.,"A"
"20151","02844394",10,0,"1",.,"A"
"20151","02844404",52,0,"1",.,"A"
"20151","02844454",49,0,"1",.,"A"
"20151","02844524",26,0,"1",.,"A"
"20151","02844574",60,0,"1",.,"A"
"20151","02844614",21,0,"1",.,"A"
"20151","02844644",29,0,"1",.,"A"
"20151","02844654",27,0,"1",.,"A"
"20151","02844664",40,0,"1",.,"A"
"20151","02844674",42,0,"1",.,"A"
"20151","02844714",52,0,"1",.,"A"
"20151","02844734",49,0,"1",.,"A"
"20151","02844774",44,0,"1",.,"A"
"20151","02844824",19,0,"1",.,"A"
"20151","02844834",44,0,"1",.,"A"
"20151","02844844",28,0,"1",.,"A"
"20151","02844874",12,0,"1",.,"A"
"20151","02844884",14,0,"1",.,"A"
"20151","02844984",13,0,"1",.,"A"
"20151","02845004",78,0,"1",.,"A"
"20151","02845034",49,0,"1",.,"A"
"20151","02845044",38,0,"1",.,"A"
"20151","02845054",21,0,"1",.,"A"
"20151","02845104",60,0,"1",.,"A"
"20151","02845134",109,0,"1",.,"A"
"20151","02845154",23,0,"1",.,"A"
"20151","02845194",44,0,"1",.,"A"
"20151","02845204",20,0,"1",.,"A"
"20151","02845224",49,0,"1",30,"D"
"20151","02845304",28,0,"1",.,"A"
"20151","02845324",48,0,"1",.,"A"
"20151","02845374",52,0,"1",.,"A"
"20151","02845404",25,0,"1",.,"A"
"20151","02845424",29,0,"1",0,"D"
"20151","02845454",38,0,"1",.,"A"
"20151","02845474",23,0,"1",.,"A"
"20151","02845494",59,0,"1",.,"A"
"20151","02845574",49,0,"1",.,"A"
"20151","02845604",53,0,"1",.,"A"
"20151","02845624",28,0,"1",.,"A"
"20151","02845634",25,0,"1",.,"A"
"20151","02845644",18,0,"1",.,"A"
"20151","02845654",11,0,"1",.,"A"
"20151","02845674",32,0,"1",.,"A"
"20151","02845734",61,0,"1",.,"A"
"20151","02845764",30,0,"1",.,"A"
"20151","02845794",10,0,"1",.,"A"
"20151","02845824",8,0,"1",.,"A"
"20151","02845874",33,0,"1",30,"D"
"20151","02845894",4,0,"1",.,"A"
"20151","02845994",68,0,"1",.,"A"
"20151","02846004",28,0,"1",.,"A"
"20151","02846014",37,0,"1",.,"A"
"20151","02846054",59,0,"1",.,"A"
"20151","02846084",47,0,"1",.,"A"
"20151","02846164",39,0,"1",.,"A"
"20151","02846174",32,0,"1",.,"A"
"20151","02846254",27,0,"1",.,"A"
"20151","02846264",78,0,"1",.,"A"
"20151","02846294",47,0,"1",.,"A"
"20151","02846334",27,0,"1",.,"A"
"20151","02846354",38,0,"1",.,"A"
"20151","02846394",10,0,"1",10,"D"
"20151","02846414",43,0,"1",.,"A"
"20151","02846454",35,0,"1",.,"A"
"20151","02846474",24,0,"1",.,"A"
"20151","02846494",38,0,"1",.,"A"
"20151","02846504",12,0,"1",.,"A"
"20151","02846524",29,0,"1",.,"A"
"20151","02846544",37,0,"1",.,"A"
"20151","02846594",16,0,"1",.,"A"
"20151","02846614",32,0,"1",.,"A"
"20151","02846684",35,0,"1",.,"A"
"20151","02846734",22,0,"1",.,"A"
"20151","02846794",30,0,"1",.,"A"
"20151","02846844",20,0,"1",.,"A"
"20151","02846894",47,0,"1",.,"A"
"20151","02846904",42,0,"1",.,"A"
"20151","02846914",16,0,"1",.,"A"
"20151","02846934",17,0,"1",.,"A"
"20151","02847014",48,0,"1",.,"A"
"20151","02847054",23,0,"1",55,"D"
"20151","02847094",16,0,"1",.,"A"
"20151","02847104",17,0,"1",.,"A"
"20151","02847134",100,0,"1",.,"A"
"20151","02847225",19,0,"1",.,"A"
"20151","02847234",15,0,"1",.,"A"
"20151","02847284",22,0,"1",.,"A"
"20151","02867224",34,0,"1",.,"A"
"20151","02867264",16,0,"1",.,"A"
"20151","02867304",11,0,"1",.,"A"
"20151","02867354",18,0,"1",.,"A"
"20151","02867424",26,0,"1",40,"D"
"20151","02867484",34,0,"1",.,"A"
"20151","02867504",22,0,"1",.,"A"
"20151","02867534",19,0,"1",.,"A"
"20151","02867574",64,0,"1",.,"A"
"20151","02867604",33,0,"1",.,"A"
"20151","02867624",12,0,"1",.,"A"
"20151","02867644",33,0,"1",.,"A"
"20151","02867664",19,0,"1",.,"A"
"20151","02867694",22,0,"1",.,"A"
"20151","02867704",47,0,"1",.,"A"
"20151","02867754",56,0,"1",.,"A"
"20151","02867784",17,0,"1",.,"A"
"20151","02867794",12,0,"1",.,"A"
"20151","02867804",23,0,"1",.,"A"
"20151","02867824",49,0,"1",.,"A"
"20151","02867844",58,0,"1",.,"A"
"20151","02867854",56,0,"1",.,"A"
"20151","02867894",16,0,"1",30,"D"
"20151","02867924",32,0,"1",.,"A"
"20151","02867934",59,0,"1",.,"A"
"20151","02867964",65,0,"1",.,"A"
"20151","02867974",22,0,"1",.,"A"
"20151","02867984",33,0,"1",.,"A"
"20151","02867994",28,0,"1",.,"A"
"20151","02868034",27,0,"1",.,"A"
"20151","02868064",41,0,"1",.,"A"
"20151","02868084",49,0,"1",.,"A"
"20151","02868104",24,0,"1",.,"A"
"20151","02868144",31,0,"1",.,"A"
"20151","02868184",33,0,"1",.,"A"
"20151","02868324",43,0,"1",.,"A"
"20151","02868374",14,0,"1",.,"A"
"20151","02868414",26,0,"1",.,"A"
"20151","02868424",16,0,"1",.,"A"
"20151","02868484",16,0,"1",.,"A"
"20151","02868514",32,0,"1",35,"D"
"20151","02868524",23,0,"1",.,"A"
"20151","02868594",38,0,"1",.,"A"
"20151","02868684",55,0,"1",.,"A"
"20151","02868714",41,0,"1",.,"A"
"20151","02868794",37,0,"1",.,"A"
"20151","02868834",55,0,"1",.,"A"
"20151","02868844",12,0,"1",.,"A"
"20151","02868864",49,0,"1",.,"A"
"20151","02868884",26,0,"1",.,"A"
"20151","02868894",26,0,"1",.,"A"
"20151","02868944",37,0,"1",.,"A"
"20151","02868954",7,0,"1",.,"A"
"20151","02868994",40,0,"1",.,"A"
"20151","02869014",10,0,"1",.,"A"
"20151","02869084",27,0,"1",.,"A"
"20151","02869134",18,0,"1",.,"A"
"20151","02869144",12,0,"1",.,"A"
"20151","02869264",80,0,"1",.,"A"
"20151","02869274",8,0,"1",.,"A"
"20151","02869284",38,0,"1",.,"A"
"20151","02869294",20,0,"1",.,"A"
"20151","02869374",53,0,"1",.,"A"
"20151","02869384",14,0,"1",15,"D"
"20151","02869474",29,0,"1",.,"A"
"20151","02869484",64,0,"1",.,"A"
"20151","02869544",35,0,"1",.,"A"
"20151","02869574",13,0,"1",.,"A"
"20151","02869585",44,0,"1",.,"A"
"20151","02869604",16,0,"1",.,"A"
"20151","02869634",40,0,"1",.,"A"
"20151","02869684",64,0,"1",.,"A"
"20151","02869714",32,0,"1",.,"A"
"20151","02869744",12,0,"1",.,"A"
"20151","02869784",53,0,"1",.,"A"
"20151","02869814",34,0,"1",.,"A"
"20151","02869834",33,0,"1",.,"A"
"20151","02869874",31,0,"1",.,"A"
"20151","02869924",13,0,"1",.,"A"
"20151","02869964",19,0,"1",.,"A"
"20151","02869974",42,0,"1",.,"A"
"20151","02869994",13,0,"1",.,"A"
"20151","02870014",22,0,"1",.,"A"
"20151","02870024",28,0,"1",.,"A"
"20151","02870044",21,0,"1",54,"D"
"20151","02870074",13,0,"1",.,"A"
"20151","02870094",74,0,"1",.,"A"
"20151","02870124",31,0,"1",.,"A"
"20151","02870134",25,0,"1",.,"A"
"20151","02870164",24,0,"1",.,"A"
"20151","02870214",22,0,"1",.,"A"
"20151","02870234",50,0,"1",.,"A"
"20151","02870244",60,0,"1",.,"A"
"20151","02870334",17,0,"1",.,"A"
"20151","02870344",44,0,"1",.,"A"
"20151","02870364",59,0,"1",.,"A"
"20151","02870374",58,0,"1",.,"A"
"20151","02870394",44,0,"1",.,"A"
"20151","02870404",37,0,"1",.,"A"
"20151","02870434",61,0,"1",.,"A"
"20151","02870464",48,0,"1",.,"A"
"20151","02870554",23,0,"1",.,"A"
"20151","02870624",44,0,"1",.,"A"
"20151","02870654",35,0,"1",.,"A"
"20151","02870814",11,0,"1",.,"A"
"20151","02870874",24,0,"1",.,"A"
"20151","02870944",28,0,"1",.,"A"
"20151","02870984",14,0,"1",.,"A"
"20151","02870994",31,0,"1",.,"A"
"20151","02871004",38,0,"1",.,"A"
"20151","02871024",41,0,"1",.,"A"
"20151","02871074",45,0,"1",.,"A"
"20151","02871094",23,0,"1",.,"A"
"20151","02871114",22,0,"1",.,"A"
"20151","02871124",52,0,"1",.,"A"
"20151","02871154",27,0,"1",.,"A"
"20151","02871194",32,0,"1",.,"A"
"20151","02871204",27,0,"1",100,"D"
"20151","02871214",13,0,"1",.,"A"
"20151","02871224",47,0,"1",.,"A"
"20151","02871234",26,0,"1",.,"A"
"20151","02871314",17,0,"1",.,"A"
"20151","02871324",43,0,"1",100,"D"
"20151","02871374",12,0,"1",.,"A"
"20151","02871414",30,0,"1",.,"A"
"20151","02871424",9,0,"1",.,"A"
"20151","02871434",15,0,"1",.,"A"
"20151","02871454",17,0,"1",.,"A"
"20151","02871464",37,0,"1",.,"A"
"20151","02871494",14,0,"1",.,"A"
"20151","02871534",19,0,"1",.,"A"
"20151","02871564",39,0,"1",.,"A"
"20151","02871594",24,0,"1",.,"A"
"20151","02871614",26,0,"1",.,"A"
"20151","02871754",15,0,"1",.,"A"
"20151","02871774",56,0,"1",.,"A"
"20151","02871814",41,0,"1",.,"A"
"20151","02871864",25,0,"1",.,"A"
"20151","02871894",31,0,"1",.,"A"
"20151","02871994",103,0,"1",.,"A"
"20151","02872024",20,0,"1",.,"A"
"20151","02872164",68,0,"1",28,"D"
"20151","02872174",16,0,"1",.,"A"
"20151","02872204",21,0,"1",.,"A"
"20151","02872254",47,0,"1",.,"A"
"20151","02872344",95,0,"1",.,"A"
"20151","02872364",33,0,"1",.,"A"
"20151","02872404",57,0,"1",.,"A"
"20151","02872424",10,0,"1",.,"A"
"20151","02872454",31,0,"1",.,"A"
"20151","02872614",34,0,"1",.,"A"
"20151","02872654",17,0,"1",.,"A"
"20151","02872714",27,0,"1",.,"A"
"20151","02872744",44,0,"1",.,"A"
"20151","02872784",6,0,"1",.,"A"
"20151","02872804",30,0,"1",.,"A"
"20151","02872864",18,0,"1",120,"D"
"20151","02872874",28,0,"1",.,"A"
"20151","02872914",24,0,"1",.,"A"
"20151","02872934",35,0,"1",.,"A"
"20151","02872994",51,0,"1",.,"A"
"20151","02873034",13,0,"1",.,"A"
"20151","02873044",38,0,"1",.,"A"
"20151","02873074",27,0,"1",.,"A"
"20151","02873084",59,0,"1",.,"A"
"20151","02873114",28,0,"1",.,"A"
"20151","02873134",30,0,"1",.,"A"
"20151","02873214",8,0,"1",.,"A"
"20151","02873244",23,0,"1",.,"A"
"20151","02873274",66,0,"1",.,"A"
"20151","02873284",22,0,"1",.,"A"
"20151","02873364",42,0,"1",.,"A"
"20151","02873404",66,0,"1",.,"A"
"20151","02873454",63,0,"1",.,"A"
"20151","02873464",30,0,"1",.,"A"
"20151","02873494",12,0,"1",.,"A"
"20151","02873544",20,0,"1",.,"A"
"20151","02873574",40,0,"1",.,"A"
"20151","02873584",45,0,"1",.,"A"
"20151","02873614",41,0,"1",100,"D"
"20151","02873644",106,0,"1",.,"A"
"20151","02873664",35,0,"1",.,"A"
"20151","02873704",41,0,"1",.,"A"
"20151","02873734",44,0,"1",.,"A"
"20151","02873754",53,0,"1",.,"A"
"20151","02873764",24,0,"1",.,"A"
"20151","02873794",55,0,"1",.,"A"
"20151","02873804",38,0,"1",.,"A"
"20151","02873824",27,0,"1",.,"A"
"20151","02873894",42,0,"1",.,"A"
"20151","02873914",20,0,"1",.,"A"
"20151","02874014",116,0,"1",.,"A"
"20151","02874044",11,0,"1",.,"A"
"20151","02874064",50,0,"1",.,"A"
"20151","02874174",30,0,"1",.,"A"
"20151","02874194",46,0,"1",.,"A"
"20151","02874354",23,0,"1",.,"A"
"20151","02874364",11,0,"1",.,"A"
"20151","02874414",14,0,"1",.,"A"
"20151","02874434",28,0,"1",.,"A"
"20151","02874444",38,0,"1",.,"A"
"20151","02874454",102,0,"1",.,"A"
"20151","02874524",47,0,"1",.,"A"
"20151","02874545",31,0,"1",.,"A"
"20151","02874564",8,0,"1",.,"A"
"20151","02874614",38,0,"1",.,"A"
"20151","02874634",35,0,"1",.,"A"
"20151","02874654",57,0,"1",.,"A"
"20151","02874664",17,0,"1",.,"A"
"20151","02874704",63,0,"1",.,"A"
"20151","02874774",45,0,"1",.,"A"
"20151","02874784",36,0,"1",.,"A"
"20151","02874844",26,0,"1",.,"A"
"20151","02874914",30,0,"1",.,"A"
"20151","02874964",40,0,"1",.,"A"
"20151","02875004",23,0,"1",.,"A"
"20151","02875014",18,0,"1",.,"A"
"20151","02875024",69,0,"1",.,"A"
"20151","02875034",14,0,"1",.,"A"
"20151","02875044",25,0,"1",.,"A"
"20151","02875054",39,0,"1",9,"D"
"20151","02875064",31,0,"1",8,"D"
"20151","02875094",26,0,"1",.,"A"
"20151","02875224",19,0,"1",.,"A"
"20151","02875294",26,0,"1",.,"A"
"20151","02875324",28,0,"1",.,"A"
"20151","02875334",40,0,"1",.,"A"
"20151","02875344",11,0,"1",.,"A"
"20151","02875404",30,0,"1",.,"A"
"20151","02875424",33,0,"1",.,"A"
"20151","02875434",33,0,"1",.,"A"
"20151","02875454",70,0,"1",.,"A"
"20151","02875514",30,0,"1",.,"A"
"20151","02875554",17,0,"1",.,"A"
"20151","02875564",31,0,"1",.,"A"
"20151","02875624",32,0,"1",.,"A"
"20151","02875644",47,0,"1",.,"A"
"20151","02875684",8,0,"1",.,"A"
"20151","02875734",15,0,"1",.,"A"
"20151","02875754",27,0,"1",.,"A"
"20151","02875784",33,0,"1",60,"D"
"20151","02875874",34,0,"1",.,"A"
"20151","02875884",38,0,"1",.,"A"
"20151","02875894",24,0,"1",.,"A"
"20151","02875904",14,0,"1",.,"A"
"20151","02875994",12,0,"1",.,"A"
"20151","02876004",42,0,"1",.,"A"
"20151","02876014",31,0,"1",.,"A"
"20151","02876174",66,0,"1",.,"A"
"20151","02876194",52,0,"1",.,"A"
"20151","02876224",16,0,"1",.,"A"
"20151","02876234",89,0,"1",.,"A"
"20151","02876264",29,0,"1",.,"A"
"20151","02876284",8,0,"1",.,"A"
"20151","02876294",34,0,"1",.,"A"
"20151","02876304",17,0,"1",.,"A"
"20151","02876424",19,0,"1",.,"A"
"20151","02876444",21,0,"1",.,"A"
"20151","02876484",28,0,"1",25,"D"
"20151","02876564",23,0,"1",.,"A"
"20151","02876624",41,0,"1",.,"A"
"20151","02876634",14,0,"1",.,"A"
"20151","02876644",30,0,"1",.,"A"
"20151","02876654",33,0,"1",.,"A"
"20151","02876674",42,0,"1",.,"A"
"20151","02876844",16,0,"1",.,"A"
"20151","02876924",45,0,"1",.,"A"
"20151","02876944",50,0,"1",.,"A"
"20151","02876984",48,0,"1",.,"A"
"20151","02877044",74,0,"1",.,"A"
"20151","02877074",28,0,"1",.,"A"
"20151","02877094",27,0,"1",.,"A"
"20151","02877144",44,0,"1",.,"A"
"20151","02877214",35,0,"1",.,"A"
"20151","02877274",30,0,"1",.,"A"
"20151","02877284",10,0,"1",.,"A"
"20151","02877354",35,0,"1",.,"A"
"20151","02877364",56,0,"1",.,"A"
"20151","02877434",47,0,"1",.,"A"
"20151","02877444",10,0,"1",.,"A"
"20151","02877474",13,0,"1",.,"A"
"20151","02877514",26,0,"1",50,"D"
"20151","02877544",29,0,"1",4,"D"
"20151","02877564",40,0,"1",.,"A"
"20151","02877574",12,0,"1",10,"D"
"20151","02877634",25,0,"1",.,"A"
"20151","02877654",88,0,"1",.,"A"
"20151","02877684",47,0,"1",.,"A"
"20151","02877704",28,0,"1",.,"A"
"20151","02877734",23,0,"1",.,"A"
"20151","02877764",30,0,"1",.,"A"
"20151","02877794",12,0,"1",.,"A"
"20151","02877864",45,0,"1",.,"A"
"20151","02877884",54,0,"1",.,"A"
"20151","02877904",60,0,"1",.,"A"
"20151","02877914",15,0,"1",.,"A"
"20151","02878014",40,0,"1",.,"A"
"20151","02878024",10,0,"1",.,"A"
"20151","02878074",36,0,"1",.,"A"
"20151","02878124",48,0,"1",.,"A"
"20151","02878154",43,0,"1",.,"A"
"20151","02878164",33,0,"1",.,"A"
"20151","02878174",21,0,"1",.,"A"
"20151","02878184",26,0,"1",.,"A"
"20151","02878204",47,0,"1",.,"A"
"20151","02878254",34,0,"1",.,"A"
"20151","02878334",9,0,"1",.,"A"
"20151","02878474",33,0,"1",.,"A"
"20151","02878484",10,0,"1",.,"A"
"20151","02878514",32,0,"1",.,"A"
"20151","02878534",20,0,"1",.,"A"
"20151","02878544",28,0,"1",.,"A"
"20151","02878574",15,0,"1",.,"A"
"20151","02878594",10,0,"1",.,"A"
"20151","02878644",39,0,"1",.,"A"
"20151","02878654",35,0,"1",.,"A"
"20151","02878664",27,0,"1",.,"A"
"20151","02878684",35,0,"1",.,"A"
"20151","02878694",14,0,"1",10,"D"
"20151","02878734",41,0,"1",.,"A"
"20151","02878754",28,0,"1",.,"A"
"20151","02922413",12,0,"1",.,"A"
"20151","02922443",38,0,"1",.,"A"
"20151","02922473",32,0,"1",.,"A"
"20151","02922483",32,0,"1",.,"A"
"20151","02922493",21,0,"1",.,"A"
"20151","02922513",72,0,"1",.,"A"
"20151","02922563",31,0,"1",.,"A"
"20151","02922573",7,0,"1",.,"A"
"20151","02922603",20,0,"1",.,"A"
"20151","02922633",62,0,"1",.,"A"
"20151","02922643",50,0,"1",.,"A"
"20151","02922653",46,0,"1",.,"A"
"20151","02922663",17,0,"1",20,"D"
"20151","02922693",22,0,"1",.,"A"
"20151","02922703",22,0,"1",55,"D"
"20151","02922713",23,0,"1",.,"A"
"20151","02922723",85,0,"1",.,"A"
"20151","02922733",49,0,"1",.,"A"
"20151","02922743",22,0,"1",.,"A"
"20151","02922753",25,0,"1",.,"A"
"20151","02922763",59,0,"1",.,"A"
"20151","02922793",33,0,"1",.,"A"
"20151","02922823",17,0,"1",.,"A"
"20151","02922833",60,0,"1",.,"A"
"20151","02922953",22,0,"1",.,"A"
"20151","02922963",28,0,"1",104,"D"
"20151","02923003",26,0,"1",.,"A"
"20151","02923013",14,0,"1",.,"A"
"20151","02923033",46,0,"1",.,"A"
"20151","02923063",44,0,"1",.,"A"
"20151","02923143",20,0,"1",.,"A"
"20151","02923183",31,0,"1",.,"A"
"20151","02923193",37,0,"1",.,"A"
"20151","02923223",16,0,"1",.,"A"
"20151","02923273",31,0,"1",.,"A"
"20151","02923343",33,0,"1",.,"A"
"20151","02923363",45,0,"1",.,"A"
"20151","02923373",20,0,"1",.,"A"
"20151","02923383",21,0,"1",.,"A"
"20151","02923423",16,0,"1",.,"A"
"20151","02923463",25,0,"1",.,"A"
"20151","02923473",31,0,"1",.,"A"
"20151","02923535",9,0,"1",.,"A"
"20151","02923543",32,0,"1",.,"A"
"20151","02923553",23,0,"1",.,"A"
"20151","02923563",28,0,"1",.,"A"
"20151","02923613",19,0,"1",.,"A"
"20151","02923633",24,0,"1",.,"A"
"20151","02923653",24,0,"1",.,"A"
"20151","02923673",20,0,"1",.,"A"
"20151","02923683",19,0,"1",0,"D"
"20151","02923693",23,0,"1",.,"A"
"20151","02923753",31,0,"1",.,"A"
"20151","02923763",42,0,"1",4,"D"
"20151","02923773",23,0,"1",.,"A"
"20151","02923783",19,0,"1",.,"A"
"20151","02923793",19,0,"1",.,"A"
"20151","02923803",77,0,"1",75,"D"
"20151","02923813",20,0,"1",.,"A"
"20151","02923823",34,0,"1",.,"A"
"20151","02923833",20,0,"1",.,"A"
"20151","02923843",50,0,"1",.,"A"
"20151","02923893",23,0,"1",20,"D"
"20151","02923904",19,0,"1",.,"A"
"20151","02923913",21,0,"1",.,"A"
"20151","02923943",29,0,"1",.,"A"
"20151","02923993",59,0,"1",.,"A"
"20151","02924013",14,0,"1",.,"A"
"20151","02924093",60,0,"1",30,"D"
"20151","02924123",13,0,"1",.,"A"
"20151","02924143",42,0,"1",.,"A"
"20151","02924203",18,0,"1",.,"A"
"20151","02924213",38,0,"1",.,"A"
"20151","02924243",39,0,"1",.,"A"
"20151","02924253",28,0,"1",.,"A"
"20151","02924283",60,0,"1",.,"A"
"20151","02924313",15,0,"1",.,"A"
"20151","02924323",34,0,"1",.,"A"
"20151","02924333",54,0,"1",.,"A"
"20151","02924373",36,0,"1",.,"A"
"20151","02924413",85,0,"1",.,"A"
"20151","02924423",43,0,"1",.,"A"
"20151","02924455",18,0,"1",.,"A"
"20151","02924533",108,0,"1",.,"A"
